candidate_id,candidate_version,target_response_class,search_campaign_id,parent_or_anchor_id,search_generation_method,active_parameter_schema,active_parameter_count,canonical_parameter_json,parameter_sha256,source_commit,analysis_commit,registry_commit,qualified_domain_sha256,Tref_K,cleave_G00_eV,cleave_gT_eV_per_K,cleave_sigc0_GPa,cleave_sT_GPa_per_K,cleave_exp_a,cleave_exp_n,cleave_floor_frac,emit_G00_eV,emit_gT_eV_per_K,emit_sigc0_GPa,emit_sT_GPa_per_K,emit_exp_a,emit_exp_n,emit_floor_frac,peierls_H0_eV,peierls_activation_entropy_kB,peierls_exp_a,peierls_exp_n,peierls_nu0_s,taylor_H0_eV,taylor_activation_entropy_kB,taylor_exp_a,taylor_exp_n,taylor_nu0_s,rho_source0_m2,taylor_corr_rho_c_m2,taylor_corr_scale,c_blunt
oneD_v2_terminal_ceramic_like_0004,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0077080,SOBOL_LOCAL_SHARED_TWO_PROVIDER,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":0.24674620697223018,""cleave_G00_eV"":2.2255737292885707,""cleave_exp_a"":2.163705655578973,""cleave_exp_n"":0.9793617250388408,""cleave_floor_frac"":0.0436070518879531,""cleave_gT_eV_per_K"":0.01322718040822771,""cleave_sT_GPa_per_K"":-0.0013913161611545175,""cleave_sigc0_GPa"":3.2525370008708827,""emit_G00_eV"":5.783437066293335,""emit_exp_a"":0.33211953900716,""emit_exp_n"":0.8118218552456304,""emit_floor_frac"":0.0228240380649044,""emit_gT_eV_per_K"":-0.0028792926295544054,""emit_sT_GPa_per_K"":0.015124056466573551,""emit_sigc0_GPa"":16.410402177462576,""peierls_H0_eV"":8.035264584819801,""peierls_activation_entropy_kB"":-57.351541893328545,""peierls_exp_a"":1.178178071556613,""peierls_exp_n"":1.0056940987706184,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":824413589807.0903,""taylor_H0_eV"":0.976694842368948,""taylor_activation_entropy_kB"":-44.36882860551798,""taylor_corr_rho_c_m2"":3.825234241942724e+16,""taylor_corr_scale"":1.27778044713998,""taylor_exp_a"":1.0212089663371444,""taylor_exp_n"":0.599093577126041,""taylor_nu0_s"":100000000000.0}",a3b729c8733643b03a1cc72b8abec9d6b3f43595826524c4eed7a823ed4eb5af,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,2.2255737292885707,0.01322718040822771,3.2525370008708827,-0.0013913161611545175,2.163705655578973,0.9793617250388408,0.0436070518879531,5.783437066293335,-0.0028792926295544054,16.410402177462576,0.015124056466573551,0.33211953900716,0.8118218552456304,0.0228240380649044,8.035264584819801,-57.351541893328545,1.178178071556613,1.0056940987706184,1000000000000.0,0.976694842368948,-44.36882860551798,1.0212089663371444,0.599093577126041,100000000000.0,824413589807.0903,3.825234241942724e+16,1.27778044713998,0.24674620697223018
oneD_v2_terminal_ceramic_like_0006,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0077080,SOBOL_LOCAL_SHARED_TWO_PROVIDER,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":0.19027228314669814,""cleave_G00_eV"":7.017625235718626,""cleave_exp_a"":0.9904565748507402,""cleave_exp_n"":1.3973238227070535,""cleave_floor_frac"":0.0436070518879531,""cleave_gT_eV_per_K"":0.010636103712944975,""cleave_sT_GPa_per_K"":-0.0018936444290873534,""cleave_sigc0_GPa"":2.605175203095224,""emit_G00_eV"":3.932911544673566,""emit_exp_a"":0.4536524312271113,""emit_exp_n"":0.4486968198490796,""emit_floor_frac"":0.0228240380649044,""emit_gT_eV_per_K"":-0.002273531981783761,""emit_sT_GPa_per_K"":0.005453009829483624,""emit_sigc0_GPa"":5.728038839559781,""peierls_H0_eV"":9.898397261013285,""peierls_activation_entropy_kB"":-71.61563547198435,""peierls_exp_a"":1.178178071556613,""peierls_exp_n"":1.0056940987706184,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1199906086160.7114,""taylor_H0_eV"":0.6074404947475033,""taylor_activation_entropy_kB"":-32.46163542174343,""taylor_corr_rho_c_m2"":1.233100235845886e+16,""taylor_corr_scale"":2.315531942365695,""taylor_exp_a"":1.0212089663371444,""taylor_exp_n"":0.599093577126041,""taylor_nu0_s"":100000000000.0}",c752cdd8cf528956a6f758d0122606864d5de06a674b48048d99206635e8b242,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,7.017625235718626,0.010636103712944975,2.605175203095224,-0.0018936444290873534,0.9904565748507402,1.3973238227070535,0.0436070518879531,3.932911544673566,-0.002273531981783761,5.728038839559781,0.005453009829483624,0.4536524312271113,0.4486968198490796,0.0228240380649044,9.898397261013285,-71.61563547198435,1.178178071556613,1.0056940987706184,1000000000000.0,0.6074404947475033,-32.46163542174343,1.0212089663371444,0.599093577126041,100000000000.0,1199906086160.7114,1.233100235845886e+16,2.315531942365695,0.19027228314669814
oneD_v2_terminal_ceramic_like_0011,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0077080,SOBOL_LOCAL_SHARED_TWO_PROVIDER,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":0.4538204525135165,""cleave_G00_eV"":2.449813694262976,""cleave_exp_a"":1.1048790968608833,""cleave_exp_n"":0.8179744890327663,""cleave_floor_frac"":0.0436070518879531,""cleave_gT_eV_per_K"":0.0052457187532258835,""cleave_sT_GPa_per_K"":-0.0017223117702207117,""cleave_sigc0_GPa"":8.166792234870849,""emit_G00_eV"":2.0965363642792396,""emit_exp_a"":0.338533828013927,""emit_exp_n"":0.9961190224927607,""emit_floor_frac"":0.0228240380649044,""emit_gT_eV_per_K"":-0.005853047742047685,""emit_sT_GPa_per_K"":0.008713230710194229,""emit_sigc0_GPa"":10.215942434560587,""peierls_H0_eV"":11.154059736250952,""peierls_activation_entropy_kB"":-40.667678507597756,""peierls_exp_a"":1.178178071556613,""peierls_exp_n"":1.0056940987706184,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1876374030256.9636,""taylor_H0_eV"":0.6775300058942858,""taylor_activation_entropy_kB"":-23.63388575489916,""taylor_corr_rho_c_m2"":4.188692037781803e+16,""taylor_corr_scale"":0.7968696362699774,""taylor_exp_a"":1.0212089663371444,""taylor_exp_n"":0.599093577126041,""taylor_nu0_s"":100000000000.0}",0de7efc0d6d9b59f1bda3c69b0bdb10b4e0d657c1976fa106426085b5dbd5dc9,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,2.449813694262976,0.0052457187532258835,8.166792234870849,-0.0017223117702207117,1.1048790968608833,0.8179744890327663,0.0436070518879531,2.0965363642792396,-0.005853047742047685,10.215942434560587,0.008713230710194229,0.338533828013927,0.9961190224927607,0.0228240380649044,11.154059736250952,-40.667678507597756,1.178178071556613,1.0056940987706184,1000000000000.0,0.6775300058942858,-23.63388575489916,1.0212089663371444,0.599093577126041,100000000000.0,1876374030256.9636,4.188692037781803e+16,0.7968696362699774,0.4538204525135165
oneD_v2_terminal_ceramic_like_0020,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0077080,SOBOL_LOCAL_SHARED_TWO_PROVIDER,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":0.2282905328748081,""cleave_G00_eV"":2.5248036744220137,""cleave_exp_a"":1.6693569634754721,""cleave_exp_n"":1.7440543666998793,""cleave_floor_frac"":0.0436070518879531,""cleave_gT_eV_per_K"":0.009517321552557018,""cleave_sT_GPa_per_K"":-0.0024698650776668546,""cleave_sigc0_GPa"":2.9666472158642248,""emit_G00_eV"":1.3044412567732726,""emit_exp_a"":0.36430462615998616,""emit_exp_n"":1.2619574576259343,""emit_floor_frac"":0.0228240380649044,""emit_gT_eV_per_K"":-0.001957609379473056,""emit_sT_GPa_per_K"":0.020244967499265156,""emit_sigc0_GPa"":11.878118016058085,""peierls_H0_eV"":6.250101339177547,""peierls_activation_entropy_kB"":-33.33025693602005,""peierls_exp_a"":1.178178071556613,""peierls_exp_n"":1.0056940987706184,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1460467380000.1567,""taylor_H0_eV"":1.2062355029420135,""taylor_activation_entropy_kB"":-45.7724662766894,""taylor_corr_rho_c_m2"":1.4995418351578912e+17,""taylor_corr_scale"":2.40404747564822,""taylor_exp_a"":1.0212089663371444,""taylor_exp_n"":0.599093577126041,""taylor_nu0_s"":100000000000.0}",0812ec649a24fbc310df417f7e5fe4aae7d45172fcab332e7a9c6ea78ab4031f,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,2.5248036744220137,0.009517321552557018,2.9666472158642248,-0.0024698650776668546,1.6693569634754721,1.7440543666998793,0.0436070518879531,1.3044412567732726,-0.001957609379473056,11.878118016058085,0.020244967499265156,0.36430462615998616,1.2619574576259343,0.0228240380649044,6.250101339177547,-33.33025693602005,1.178178071556613,1.0056940987706184,1000000000000.0,1.2062355029420135,-45.7724662766894,1.0212089663371444,0.599093577126041,100000000000.0,1460467380000.1567,1.4995418351578912e+17,2.40404747564822,0.2282905328748081
oneD_v2_terminal_ceramic_like_0025,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0077080,SOBOL_LOCAL_SHARED_TWO_PROVIDER,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":0.9726245836274792,""cleave_G00_eV"":7.0779780057831845,""cleave_exp_a"":2.481925204444827,""cleave_exp_n"":1.0181428469755327,""cleave_floor_frac"":0.0436070518879531,""cleave_gT_eV_per_K"":0.006014077328639321,""cleave_sT_GPa_per_K"":-0.002263891955255316,""cleave_sigc0_GPa"":6.586083625567729,""emit_G00_eV"":5.216553224515931,""emit_exp_a"":0.45894549982622024,""emit_exp_n"":0.7027814854752983,""emit_floor_frac"":0.0228240380649044,""emit_gT_eV_per_K"":-0.005560417149523662,""emit_sT_GPa_per_K"":0.014438180387133575,""emit_sigc0_GPa"":4.91534759848842,""peierls_H0_eV"":5.917952734430224,""peierls_activation_entropy_kB"":-73.52148958106989,""peierls_exp_a"":1.178178071556613,""peierls_exp_n"":1.0056940987706184,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":2304603850210.2695,""taylor_H0_eV"":1.3420035678634767,""taylor_activation_entropy_kB"":-16.758631660966426,""taylor_corr_rho_c_m2"":2.0853206215871256e+16,""taylor_corr_scale"":0.7399129455586655,""taylor_exp_a"":1.0212089663371444,""taylor_exp_n"":0.599093577126041,""taylor_nu0_s"":100000000000.0}",6f27c3d64a574c2977b126a2b5e09f2ffb0af797f1a49e85663bb613e5e6fe5c,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,7.0779780057831845,0.006014077328639321,6.586083625567729,-0.002263891955255316,2.481925204444827,1.0181428469755327,0.0436070518879531,5.216553224515931,-0.005560417149523662,4.91534759848842,0.014438180387133575,0.45894549982622024,0.7027814854752983,0.0228240380649044,5.917952734430224,-73.52148958106989,1.178178071556613,1.0056940987706184,1000000000000.0,1.3420035678634767,-16.758631660966426,1.0212089663371444,0.599093577126041,100000000000.0,2304603850210.2695,2.0853206215871256e+16,0.7399129455586655,0.9726245836274792
v913_zeroD_sobol_0027268,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0027268,ARCHIVED_V913_POOL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.3645942294970157,""cleave_G00_eV"":3.4539050203748047,""cleave_exp_a"":0.9556720036547632,""cleave_exp_n"":1.4482388524338603,""cleave_floor_frac"":0.0080135848601919,""cleave_gT_eV_per_K"":0.0005332994232885,""cleave_sT_GPa_per_K"":0.0069966007368639,""cleave_sigc0_GPa"":5.875625330023468,""emit_G00_eV"":3.315353066660464,""emit_exp_a"":0.7155281139258295,""emit_exp_n"":1.1027543681673706,""emit_floor_frac"":0.0233953512715894,""emit_gT_eV_per_K"":-0.001404079593718,""emit_sT_GPa_per_K"":-0.0051309211142361,""emit_sigc0_GPa"":7.798269674181938,""peierls_H0_eV"":4.632277152035385,""peierls_activation_entropy_kB"":-1.6370408236980438,""peierls_exp_a"":1.126492390036583,""peierls_exp_n"":2.084962382679805,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1692795614855792.5,""taylor_H0_eV"":1.5707885271310806,""taylor_activation_entropy_kB"":23.11469655483961,""taylor_corr_rho_c_m2"":1.0847784350811712e+16,""taylor_corr_scale"":1.1627217271517138,""taylor_exp_a"":0.6876142159476877,""taylor_exp_n"":0.646309919655323,""taylor_nu0_s"":100000000000.0}",d3bfea8b58ca9376f13579e12ee26c7df96b65916bf778d8b6755b462bc3dd5e,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,3.4539050203748047,0.0005332994232885,5.875625330023468,0.0069966007368639,0.9556720036547632,1.4482388524338603,0.0080135848601919,3.315353066660464,-0.001404079593718,7.798269674181938,-0.0051309211142361,0.7155281139258295,1.1027543681673706,0.0233953512715894,4.632277152035385,-1.6370408236980438,1.126492390036583,2.084962382679805,1000000000000.0,1.5707885271310806,23.11469655483961,0.6876142159476877,0.646309919655323,100000000000.0,1692795614855792.5,1.0847784350811712e+16,1.1627217271517138,1.3645942294970157
v913_zeroD_sobol_0060219,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0060219,ARCHIVED_V913_POOL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":2.47790246643126,""cleave_G00_eV"":4.388700178824365,""cleave_exp_a"":0.5163953727576882,""cleave_exp_n"":1.5005021863617003,""cleave_floor_frac"":0.065555313646972,""cleave_gT_eV_per_K"":0.0056093849847093,""cleave_sT_GPa_per_K"":-0.0018545337766408,""cleave_sigc0_GPa"":5.11267201974988,""emit_G00_eV"":3.8714989850297568,""emit_exp_a"":0.1755501898750662,""emit_exp_n"":0.775419834908098,""emit_floor_frac"":0.0113425899289356,""emit_gT_eV_per_K"":-0.0014363304665312,""emit_sT_GPa_per_K"":-0.0069189315550029,""emit_sigc0_GPa"":4.633709907531738,""peierls_H0_eV"":0.959687392693013,""peierls_activation_entropy_kB"":14.77918503805995,""peierls_exp_a"":1.7894757851958274,""peierls_exp_n"":0.9159671810921282,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.6621303923333022e+16,""taylor_H0_eV"":0.1275879848003387,""taylor_activation_entropy_kB"":19.32783756405115,""taylor_corr_rho_c_m2"":5.451008813541711e+16,""taylor_corr_scale"":5.963884351453593,""taylor_exp_a"":0.0402470866590738,""taylor_exp_n"":0.6374284494668245,""taylor_nu0_s"":100000000000.0}",a2c2a292e7371f2e1b7e76fe686390827b0a24d69fcebb98ffbcdc849dd8459d,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.388700178824365,0.0056093849847093,5.11267201974988,-0.0018545337766408,0.5163953727576882,1.5005021863617003,0.065555313646972,3.8714989850297568,-0.0014363304665312,4.633709907531738,-0.0069189315550029,0.1755501898750662,0.775419834908098,0.0113425899289356,0.959687392693013,14.77918503805995,1.7894757851958274,0.9159671810921282,1000000000000.0,0.1275879848003387,19.32783756405115,0.0402470866590738,0.6374284494668245,100000000000.0,1.6621303923333022e+16,5.451008813541711e+16,5.963884351453593,2.47790246643126
v913_zeroD_sobol_0086763,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0086763,ARCHIVED_V913_POOL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.6149879125878217,""cleave_G00_eV"":2.0171823515556757,""cleave_exp_a"":0.3242059195879846,""cleave_exp_n"":1.6929715820588171,""cleave_floor_frac"":0.1966510411308111,""cleave_gT_eV_per_K"":0.0007157472013495,""cleave_sT_GPa_per_K"":0.007358667384833,""cleave_sigc0_GPa"":4.4299531150609255,""emit_G00_eV"":3.909099069423973,""emit_exp_a"":0.0765673027653247,""emit_exp_n"":1.8451305483933536,""emit_floor_frac"":0.0316501915939528,""emit_gT_eV_per_K"":-0.0016350555261597,""emit_sT_GPa_per_K"":-0.0066645889617502,""emit_sigc0_GPa"":3.728829473257065,""peierls_H0_eV"":1.314332072623074,""peierls_activation_entropy_kB"":-20.236899703741077,""peierls_exp_a"":1.1734891518950463,""peierls_exp_n"":2.3269249042496085,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":360369746344293.2,""taylor_H0_eV"":0.9463708013296128,""taylor_activation_entropy_kB"":10.147276632487774,""taylor_corr_rho_c_m2"":3.744286819044797e+17,""taylor_corr_scale"":3.648212336865315,""taylor_exp_a"":0.5216803448833525,""taylor_exp_n"":1.5814494546502829,""taylor_nu0_s"":100000000000.0}",0bf91af7d6f71253ef8d9262024c52176ea560a511cd9c786f8943f7462d895e,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,2.0171823515556757,0.0007157472013495,4.4299531150609255,0.007358667384833,0.3242059195879846,1.6929715820588171,0.1966510411308111,3.909099069423973,-0.0016350555261597,3.728829473257065,-0.0066645889617502,0.0765673027653247,1.8451305483933536,0.0316501915939528,1.314332072623074,-20.236899703741077,1.1734891518950463,2.3269249042496085,1000000000000.0,0.9463708013296128,10.147276632487774,0.5216803448833525,1.5814494546502829,100000000000.0,360369746344293.2,3.744286819044797e+17,3.648212336865315,1.6149879125878217
v913_zeroD_sobol_0129902,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0129902,ARCHIVED_V913_POOL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.9507201686501503,""cleave_G00_eV"":2.683425398543477,""cleave_exp_a"":1.1411482973955571,""cleave_exp_n"":1.1264505988918243,""cleave_floor_frac"":0.0019271603769193,""cleave_gT_eV_per_K"":0.0060197069197893,""cleave_sT_GPa_per_K"":-0.0002585870958864,""cleave_sigc0_GPa"":4.890972775872797,""emit_G00_eV"":1.6985005037859082,""emit_exp_a"":0.6522800833545626,""emit_exp_n"":0.8178969756700099,""emit_floor_frac"":0.001963405800003,""emit_gT_eV_per_K"":0.0025603877846151,""emit_sT_GPa_per_K"":-0.000113367350772,""emit_sigc0_GPa"":0.7007976029999554,""peierls_H0_eV"":7.117342075519264,""peierls_activation_entropy_kB"":-47.75738567113876,""peierls_exp_a"":0.2264547564554959,""peierls_exp_n"":1.9374389592558143,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":18895562156334.47,""taylor_H0_eV"":3.2621826685033737,""taylor_activation_entropy_kB"":39.933723136782646,""taylor_corr_rho_c_m2"":237130686553740.03,""taylor_corr_scale"":0.0927493991876699,""taylor_exp_a"":1.055419295541942,""taylor_exp_n"":1.0061173520516604,""taylor_nu0_s"":100000000000.0}",ada3759a718d9f0dce0af90ab4acc85e9ab2a1bca81c3837324bd0bc5cfd5d45,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,2.683425398543477,0.0060197069197893,4.890972775872797,-0.0002585870958864,1.1411482973955571,1.1264505988918243,0.0019271603769193,1.6985005037859082,0.0025603877846151,0.7007976029999554,-0.000113367350772,0.6522800833545626,0.8178969756700099,0.001963405800003,7.117342075519264,-47.75738567113876,0.2264547564554959,1.9374389592558143,1000000000000.0,3.2621826685033737,39.933723136782646,1.055419295541942,1.0061173520516604,100000000000.0,18895562156334.47,237130686553740.03,0.0927493991876699,1.9507201686501503
v913_zeroD_sobol_0134035,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0134035,ARCHIVED_V913_POOL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":2.366745365783572,""cleave_G00_eV"":3.233907286543399,""cleave_exp_a"":1.022268332215026,""cleave_exp_n"":1.2269537332467737,""cleave_floor_frac"":0.0229905830425804,""cleave_gT_eV_per_K"":0.0058032531985081,""cleave_sT_GPa_per_K"":-0.0008306465232744,""cleave_sigc0_GPa"":6.595284782350063,""emit_G00_eV"":3.2737088114023205,""emit_exp_a"":0.4223329514544457,""emit_exp_n"":0.637059442512691,""emit_floor_frac"":0.0083827769047892,""emit_gT_eV_per_K"":-0.0014017990753054,""emit_sT_GPa_per_K"":0.0018341646678745,""emit_sigc0_GPa"":7.837275750935078,""peierls_H0_eV"":5.945067501161248,""peierls_activation_entropy_kB"":11.4813625626266,""peierls_exp_a"":1.4448536720126868,""peierls_exp_n"":0.79892413970083,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":3.1950676796527416e+16,""taylor_H0_eV"":1.3867292076349258,""taylor_activation_entropy_kB"":20.20187959074974,""taylor_corr_rho_c_m2"":4.2927076092496416e+17,""taylor_corr_scale"":1.891941521242278,""taylor_exp_a"":0.74570251586847,""taylor_exp_n"":2.2320069298148155,""taylor_nu0_s"":100000000000.0}",0a676bb4313aba4e637ee132e8d255300ebde9171cc8bf7fe1ea43edf893f8dd,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,3.233907286543399,0.0058032531985081,6.595284782350063,-0.0008306465232744,1.022268332215026,1.2269537332467737,0.0229905830425804,3.2737088114023205,-0.0014017990753054,7.837275750935078,0.0018341646678745,0.4223329514544457,0.637059442512691,0.0083827769047892,5.945067501161248,11.4813625626266,1.4448536720126868,0.79892413970083,1000000000000.0,1.3867292076349258,20.20187959074974,0.74570251586847,2.2320069298148155,100000000000.0,3.1950676796527416e+16,4.2927076092496416e+17,1.891941521242278,2.366745365783572
v913_zeroD_sobol_0196804,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,v913_zeroD_sobol_0196804,ARCHIVED_V913_POOL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.5917330235242844,""cleave_G00_eV"":1.7714824001304803,""cleave_exp_a"":0.6148919253144414,""cleave_exp_n"":1.5603243741206825,""cleave_floor_frac"":0.1153070659612199,""cleave_gT_eV_per_K"":0.0103562680487521,""cleave_sT_GPa_per_K"":-0.0009702393226325,""cleave_sigc0_GPa"":4.632103982381523,""emit_G00_eV"":3.817191637679934,""emit_exp_a"":0.5269161547534168,""emit_exp_n"":1.6655265090987086,""emit_floor_frac"":0.0066673592450076,""emit_gT_eV_per_K"":-0.0028015050739049,""emit_sT_GPa_per_K"":0.0009291039071977,""emit_sigc0_GPa"":4.64529250562191,""peierls_H0_eV"":6.8752316241152585,""peierls_activation_entropy_kB"":-29.64632283896208,""peierls_exp_a"":0.9433633933775126,""peierls_exp_n"":2.2286851475946605,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":5.317876222320463e+16,""taylor_H0_eV"":0.5239948415756225,""taylor_activation_entropy_kB"":25.16071606427431,""taylor_corr_rho_c_m2"":7.753439315183398e+16,""taylor_corr_scale"":0.3071057276154363,""taylor_exp_a"":0.843806842379272,""taylor_exp_n"":0.7322783842682838,""taylor_nu0_s"":100000000000.0}",0a6470f7ee04605deb43bc1b7eff547e331fb5bba8ce46bb9fa1f9b765b49d45,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,1.7714824001304803,0.0103562680487521,4.632103982381523,-0.0009702393226325,0.6148919253144414,1.5603243741206825,0.1153070659612199,3.817191637679934,-0.0028015050739049,4.64529250562191,0.0009291039071977,0.5269161547534168,1.6655265090987086,0.0066673592450076,6.8752316241152585,-29.64632283896208,0.9433633933775126,2.2286851475946605,1000000000000.0,0.5239948415756225,25.16071606427431,0.843806842379272,0.7322783842682838,100000000000.0,5.317876222320463e+16,7.753439315183398e+16,0.3071057276154363,1.5917330235242844
