option_key,candidate_id,role,temperature_K,seed,event_index,threshold_action,path_advance_m,step,U_m,K_MPa_sqrt_m,projected_extension_m,projected_advance_m,projected_advance_reported_m
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,7,1.5130544416197773,6.952001271192797e-06,140.0,1.1516334790663101e-05,24.233053589923077,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,8,0.3143274347568031,2.297340095624867e-06,144.0,1.1516334798663104e-05,25.597804193891342,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,9,1.1191103309427959,5.141954069405808e-06,154.0,1.1516334826640856e-05,26.124607172541573,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,10,0.15925225809888693,2.2973400956248425e-06,156.0,1.1516334830640857e-05,24.876414176459427,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,11,0.4809138788151508,2.297340095624836e-06,162.0,1.1516334842640861e-05,24.945864442405984,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,12,0.14578380994875226,2.297340095624854e-06,164.0,1.1516334846640862e-05,27.169344930259044,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,13,0.7361666818667092,3.382450470631057e-06,174.0,1.1516334891742451e-05,21.948788763486625,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,14,0.6521332302605996,2.9963436351340934e-06,188.0,1.151639974195788e-05,20.497096749248392,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,15,0.401693679224015,2.2973400956249188e-06,198.0,1.1516399777353841e-05,21.834377939605268,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,0,0.5296494184524981,2.4335696912706475e-06,78.0,1.2851056239981679e-05,21.8259882284673,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,1,1.270133354524103,5.835856564277448e-06,89.0,1.2867318710334773e-05,22.17005278040451,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,2,0.3747792998336802,2.2973400956249022e-06,99.0,1.286732113893733e-05,23.36821570893173,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,3,0.9220170678657782,4.236373557717113e-06,109.0,1.2867325455687035e-05,23.412450043620318,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,4,0.907530957796216,4.169814514732207e-06,119.0,1.2867325489111294e-05,24.737472340513705,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,5,0.9705690875311566,4.459454560718732e-06,150.0,1.674187714435238e-05,29.496902053505462,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,6,0.05992034728703238,2.2973400956249183e-06,151.0,1.6741877146352382e-05,36.377811906878456,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,7,1.5130544416197773,6.952001271192797e-06,161.0,1.674187718417874e-05,35.22881319228767,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,8,0.3143274347568031,2.297340095624867e-06,165.0,1.6741877192178742e-05,37.21282002441582,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,9,1.1191103309427959,5.141954069405808e-06,175.0,1.674187722015651e-05,37.97866007644438,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,10,0.15925225809888693,2.2973400956248425e-06,177.0,1.6741877224156512e-05,36.164098912047216,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,11,0.4809138788151508,2.297340095624836e-06,183.0,1.6741877236156516e-05,36.2650622573242,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,12,0.14578380994875226,2.297340095624854e-06,185.0,1.6741877240156517e-05,39.49744806617386,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,13,0.7361666818667092,3.382450470631057e-06,194.0,1.6741877258156523e-05,31.908061974385657,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,14,0.6521332302605996,2.9963436351340934e-06,202.0,1.674187727415653e-05,29.797496261109234,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,600,3621,15,0.401693679224015,2.2973400956249188e-06,207.0,1.674187728415653e-05,31.74155839567071,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,0,0.5296494184524981,2.4335696912706475e-06,87.0,1.4188257847927587e-05,24.097065874467585,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,1,1.270133354524103,5.835856564277448e-06,99.0,1.4234041632013363e-05,24.52488054148781,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,2,0.3747792998336802,2.2973400956249022e-06,109.0,1.4234044814930566e-05,25.850309171141824,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,3,0.9220170678657782,4.236373557717113e-06,119.0,1.4234048178133722e-05,25.899239359159186,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,4,0.907530957796216,4.169814514732207e-06,129.0,1.4234048208101556e-05,27.36500091953223,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,5,0.9705690875311566,4.459454560718732e-06,178.0,2.1209313366556008e-05,37.367914816317146,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,6,0.05992034728703238,2.2973400956249183e-06,179.0,2.1209313368556008e-05,46.08494051477817,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,7,1.5130544416197773,6.952001271192797e-06,189.0,2.1209313406382365e-05,44.62934064742869,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,8,0.3143274347568031,2.297340095624867e-06,193.0,2.1209313414382368e-05,47.1427638532407,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,9,1.1191103309427959,5.141954069405808e-06,203.0,2.1209313442360137e-05,48.11296218994897,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,10,0.15925225809888693,2.2973400956248425e-06,205.0,2.120931344636014e-05,45.81419986906068,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,11,0.4809138788151508,2.297340095624836e-06,211.0,2.1209313458360142e-05,45.94210446970833,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,12,0.14578380994875226,2.297340095624854e-06,213.0,2.1209313462360143e-05,50.037026611893886,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,13,0.7361666818667092,3.382450470631057e-06,222.0,2.120931348036015e-05,40.42247344967232,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,14,0.6521332302605996,2.9963436351340934e-06,230.0,2.1209313496360154e-05,37.74872012614998,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,700,3621,15,0.401693679224015,2.2973400956249188e-06,235.0,2.1209313506360158e-05,40.21153970775479,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,0,0.5296494184524981,2.4335696912706475e-06,92.0,1.5503652477294766e-05,26.331106964960707,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,1,1.270133354524103,5.835856564277448e-06,111.0,1.581638121666304e-05,27.25121015979678,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,2,0.3747792998336802,2.2973400956249022e-06,120.0,1.5816382632229526e-05,28.72397736048617,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,3,0.9220170678657782,4.236373557717113e-06,130.0,1.5816383184509837e-05,28.7783411131821,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,4,0.907530957796216,4.169814514732207e-06,140.0,1.5816383207827835e-05,30.407044763241586,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,5,0.9705690875311566,4.459454560718732e-06,198.0,2.4674835870322456e-05,43.47369238094951,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,6,0.05992034728703238,2.2973400956249183e-06,199.0,2.4674835872322456e-05,53.61504748540167,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,7,1.5130544416197773,6.952001271192797e-06,209.0,2.4674835910148813e-05,51.92160802914322,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,8,0.3143274347568031,2.297340095624867e-06,213.0,2.4674835918148816e-05,54.84571518557222,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,9,1.1191103309427959,5.141954069405808e-06,223.0,2.4674835946126585e-05,55.97444029225848,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,10,0.15925225809888693,2.2973400956248425e-06,225.0,2.4674835950126586e-05,53.30006880299976,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,11,0.4809138788151508,2.297340095624836e-06,231.0,2.467483596212659e-05,53.44887253283987,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,12,0.14578380994875226,2.297340095624854e-06,233.0,2.467483596612659e-05,58.21288963795635,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,13,0.7361666818667092,3.382450470631057e-06,242.0,2.4674835984126597e-05,47.02735443874628,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,14,0.6521332302605996,2.9963436351340934e-06,250.0,2.4674836000126602e-05,43.916719816852144,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,800,3621,15,0.401693679224015,2.2973400956249188e-06,255.0,2.4674836010126606e-05,46.78195490419826,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,900,3621,0,0.5296494184524981,2.4335696912706475e-06,100.0,1.6821041322922074e-05,28.56853499422414,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,900,3621,1,1.270133354524103,5.835856564277448e-06,117.0,1.7251378624584367e-05,29.723673070644477,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,900,3621,2,0.3747792998336802,2.2973400956249022e-06,161.0,2.177590765312083e-05,39.54701229582665,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,900,3621,3,0.9220170678657782,4.236373557717113e-06,162.0,2.17759615404855e-05,39.62195667422732,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,900,3621,4,0.907530957796216,4.169814514732207e-06,172.0,2.1775961563173785e-05,41.86435225509372,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,900,3621,5,0.9705690875311566,4.459454560718732e-06,182.0,2.1775961587438026e-05,38.36627162696836,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
