material_class,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_reaction_N_per_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,post_event_tip_x_m,post_event_tip_y_m,post_event_process_zone_fingerprint,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_sha256,semantic_role
Peak,57,0,561,1332.3768150617525,3.172325750147032e-05,6611439.138389452,17578.46369279797,88.43234742822202,268.6787382387896,270.9760783344145,2.2973400956249024,0.0007709760783344145,-3.056243969874633e-07,f05660e6c5ce6a3bda98479ab334a2042900faf1de927ecc30695ef9330f4cf3,7.560001904494129e-07,1.800000578276728e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,58,0,570,1332.3768158177527,3.172325751947033e-05,6607020.404786854,17372.584586826637,87.91296201095014,270.9760783344145,274.43505387117494,3.458975536760442,0.0007744350538711748,-3.056243969874649e-07,af140bfb45fa35baa3fc16bd7965b894bb5a27e630ff36f1c5db1c95c38df03b,8.400002116104588e-07,2.000000642529698e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,59,0,580,1332.376816657753,3.1723257539470335e-05,6607020.408952267,16990.807694665753,86.94161586389154,274.43505387117494,278.0008664586247,3.5658125874497717,0.0007780008664586246,-3.056243969874664e-07,5093f1f67bff14c134be2b5a811949a51f88f0e0502d22a30b5ec1f54f3c6029,1.1634710972430184e-06,2.770170432018354e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,60,0,590,1332.376817821224,3.172325756717204e-05,6632268.469638332,11307.639160729716,70.92619568442683,278.0008664586247,283.0920848214965,5.091218362871766,0.0007830920848214965,-3.056243969874687e-07,4ce1d6f4af9b8764cb37f116a4995609b539e385c6805db94d41ce944722409b,8.932715900300536e-07,2.1268387441833458e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,61,0,600,1332.3768187144956,3.1723257588440427e-05,6629394.4974183785,11171.939670344853,70.49932944576035,283.0920848214965,287.00094243897183,3.908857617475358,0.0007870009424389719,-3.0562439698747045e-07,ddc0ae91c06427a216463b7ec8e3711b2a33bcd1e63ce8093191773c36dcbf1b,2.5200006348313764e-07,6.000001927589094e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,62,0,603,1332.3768189664956,3.172325759444043e-05,6625552.319098274,11137.236572653695,70.38974919133918,287.00094243897183,289.29828253459675,2.2973400956249024,0.0007892982825345968,-3.0562439698747145e-07,175235fe1a8d7c5356230f94d3bcc06f85452917755218c190f6e8ed765447eb,9.543919077259488e-07,2.2723657807852127e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,63,0,613,1332.3768199208876,3.1723257617164086e-05,6623040.1017036345,11119.263692831835,70.33293001079261,289.29828253459675,293.4745956657492,4.176313131152459,0.0007934745956657493,-3.056243969874733e-07,b66ee1dffae0b4a74816dd87c43958b08ef1ce31cdd85a643742faa872ee64b7,9.204472917190287e-07,2.1915385088264183e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,64,0,623,1332.3768208413348,3.172325763907947e-05,6620029.577434683,11064.11983354617,70.15831189553813,293.4745956657492,297.5023673561813,4.027771690432131,0.0007975023673561812,-3.0562439698747516e-07,dbd9b989eb6b8eb55a5b2a198a7455c72a56a96200206f18b83f2078f4e1b1b9,3.360000846441835e-07,8.000002570118792e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,65,0,627,1332.376821177335,3.1723257647079474e-05,6616399.207815171,11088.574456619548,70.23580328709328,297.5023673561813,299.7997074518062,2.2973400956249024,0.0007997997074518062,-3.0562439698747616e-07,6796e74b3c728147d0e9249a2ee7a051228f37ad980b71ceaa70130003f08f5d,1.3624708117276896e-06,3.2439803339216755e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,66,0,637,1332.3768225398057,3.172325767951928e-05,6592893.331932874,16687.073474866025,86.16101063333906,299.7997074518062,305.7617268703385,5.962019418532302,0.0008057617268703385,-3.0562439698747876e-07,a6abe6ef37ec5197adbc52e6de75e76fae776634189f3ea37047777e369a4c07,1.263586000277428e-06,3.00853905590287e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,67,0,647,1332.3768238033917,3.172325770960467e-05,6586470.095202013,16185.623696900147,84.85655862831544,305.7617268703385,311.29103138713833,5.529304516799791,0.0008112910313871384,-3.056243969874811e-07,8cbeac85d466e7f72b45cb61c20c68b6a3ab262e27d0b3e5908b63e72eb53482,5.040001269662753e-07,1.2000003855178187e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,68,0,653,1332.3768243073919,3.172325772160467e-05,6580114.503554824,15681.715438756826,83.52519144675918,311.29103138713833,313.58837148276325,2.2973400956249024,0.0008135883714827632,-3.056243969874821e-07,6042380a066e2d2d8e40366c139e0613a4fc4884918f6709d90b9b6729e127e1,3.925922555936268e-06,9.34743547755662e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,69,0,663,1332.3768282333144,3.1723257815079026e-05,6580114.5229434995,15479.961198264484,82.98615238666738,313.58837148276325,331.0429128361088,17.454541353345586,0.0008310429128361088,-3.0562439698748977e-07,c4b0691145253434452e2e767ed11814894034b8de092467069590821792e927,2.5200006348313764e-07,6.000001927589094e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,70,0,666,1332.3768284853145,3.172325782107903e-05,6508469.647949517,21442.558141183807,97.66950653292984,331.0429128361088,333.34025293173374,2.2973400956249024,0.0008333402529317337,-3.056243969874907e-07,27e5d4b61cec4b9c11460a8cad6873b561d5aacade369dcc0f709a506e080997,1.1607312444539275e-06,2.763644890192707e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,71,0,676,1332.3768296460457,3.172325784871548e-05,6506077.66558855,21164.59051907955,97.03437893518482,333.34025293173374,338.41948016779645,5.079227236062713,0.0008384194801677964,-3.05624396987493e-07,d001ad5d6abe4289edd5b55137b6b50319df4a2a62e70b49dd137f1a684ebc2f,1.3202657100919168e-06,3.143488345059425e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,72,0,686,1332.3768309663114,3.172325788015036e-05,6500667.419768376,20482.474155365533,95.45790595634375,338.41948016779645,344.19680980645575,5.777329638659355,0.0008441968098064558,-3.056243969874955e-07,b3f1ec42ea22cf5a86dc1e6cd959beeecbc48fccafa34a52a93dba698bedc1e7,5.040001269662753e-07,1.2000003855178187e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,73,0,692,1332.3768314703116,3.1723257892150365e-05,6492789.560190946,19663.480410484142,93.52999050351593,344.19680980645575,346.49414990208066,2.2973400956249024,0.0008464941499020806,-3.056243969874965e-07,16849013cbec879539cba1080eeeeb5c2facdda18fa669cc44d715a50efe2e66,1.7145737274404382e-06,4.082314591620853e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,74,0,702,1332.3768331848853,3.172325793297351e-05,6487601.322118295,19335.288176157806,92.7461776235845,346.49414990208066,354.01373661566043,7.519586713579731,0.0008540137366156604,-3.056243969874998e-07,5baae4b2e659e20d3f585180da1f86805fe8daedd2b325085e47522efb8759e8,1.861235432443209e-06,4.4315137497086265e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,75,0,712,1332.3768350461207,3.172325797728865e-05,6469460.309686186,22656.28458516606,100.39568353510303,354.01373661566043,362.15829422817575,8.144557612515374,0.0008621582942281758,-3.056243969875033e-07,d1dce0ba9b72b1afe25ed478a16b0dee9ab9a868c43937e35c7d874e1bf15c23,1.27737621369306e-06,3.041370052938447e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,76,0,722,1332.376836323497,3.172325800770235e-05,6457528.49865248,21691.41146187708,98.2346272528352,362.15829422817575,367.74794330618164,5.589649078005825,0.0008677479433061816,-3.056243969875058e-07,54fe417ce1038043d54fc30d97bc78dd8e6a28beee32d4aeae5f6d7424e8725e,5.880001481273212e-07,1.4000004497707885e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,77,0,729,1332.376836911497,3.172325802170235e-05,6453064.142576274,20824.54130291086,96.25170190478477,367.74794330618164,370.3105037938603,2.5625604876786285,0.0008703105037938604,-3.056243969875069e-07,c9fd5a870d97be3fc07e32f6202100a6b8a5875dc1d19a2e9287043a77e60500,7.560001904494129e-07,1.800000578276728e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,78,0,738,1332.3768376674973,3.172325803970236e-05,6447733.536886976,20466.47679193637,95.4206210782985,370.3105037938603,373.4759389007031,3.1654351068428768,0.0008734759389007032,-3.0562439698750824e-07,5b477b322d89e35d259f31e8fcf91b918f3da09c8d0e80e1ef0573d11a2a9b2b,8.400002116104588e-08,2.000000642529698e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,79,0,739,1332.3768377514973,3.172325804170236e-05,6441332.709163758,20026.86232300343,94.3902532768217,373.4759389007031,375.773278996328,2.2973400956249024,0.000875773278996328,-3.0562439698750925e-07,b0b482bf0721ac54bfd1dc46eee1625a00f30366049fafb38c24959c2f7ce6d4,4.200001058052294e-07,1.000000321264849e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,80,0,744,1332.3768381714974,3.172325805170236e-05,6477118.9345219815,13747.40193610534,78.20436797493707,375.773278996328,378.070619091953,2.2973400956249024,0.0008780706190919529,-3.0562439698751026e-07,a83f875ad0a252becdcabeca18d4bb46f047385c4c428fe8667dc69024a6ee30,1.1633460417215247e-06,2.7698655001573425e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,81,0,754,1332.3768393348435,3.172325807940102e-05,6475405.382958345,13613.181715168736,77.82166461550253,378.070619091953,383.16128371095544,5.09066461900254,0.0008831612837109555,-3.056243969875125e-07,3c420f6dfb14f0a4730d0690fcb8c8317b5494443dab4f0d1ceef578d5854e3c,1.7178990674437955e-06,4.090234010864502e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,82,0,764,1332.3768410527425,3.172325812030336e-05,6471592.407681402,13373.797977987533,77.13439448297846,383.16128371095544,390.67861450670733,7.517330795751864,0.0008906786145067073,-3.0562439698751576e-07,a54570e91b1eb4bb0f9d9322ae503b80ad614e9b5e92e31d7a577b492fd44a69,1.0453936738485936e-06,2.4890300324292847e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,83,0,774,1332.3768420981362,3.172325814519366e-05,6462504.812862429,13109.907887252995,76.36959991943898,390.67861450670733,395.2531357333503,4.574521226642929,0.0008952531357333503,-3.0562439698751777e-07,1b35923708869088c0611b171da12621329595ad935d443d7d204da38888db04,2.1426299099402968e-06,5.101502580833264e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,84,0,784,1332.376844240766,3.1723258196208684e-05,6458173.83800051,13021.069453234304,76.1104032642997,395.2531357333503,404.6542508634349,9.401115130084639,0.0009046542508634349,-3.0562439698752196e-07,83020da3d481d391afdef4183e9c39426d9e33989b7fc63781f70a120b8994ec,1.6800004232209176e-07,4.000001285059396e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,85,0,786,1332.3768444087661,3.1723258200208685e-05,6419048.195999085,20277.178026098947,94.97831321532783,404.6542508634349,406.95159095905984,2.2973400956249024,0.0009069515909590598,-3.056243969875229e-07,d99dac407ffd382762c4ddc03e0d062d56d45931c9bd04e8c05885297a3adb23,5.040001269662753e-07,1.2000003855178187e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,86,0,792,1332.3768449127663,3.172325821220869e-05,6416647.630482426,20016.464781711547,94.36574734180697,406.95159095905984,409.2489310546847,2.2973400956249024,0.0009092489310546848,-3.0562439698752397e-07,36f7b41697be1b13c600183ddcd27120eaf9ce84b4e83ccd8cd78abe4b11e541,2.677778184079216e-06,6.375661039696376e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,87,0,802,1332.3768475905445,3.17232582759653e-05,6414211.477388963,19746.279604219228,93.72670218458494,409.2489310546847,420.6348758860353,11.38594483135057,0.0009206348758860352,-3.056243969875289e-07,c5c0646ceac4eb752f4981eeefa2cae6a1682d825886b72c5c27260cd3faef53,3.360000846441835e-07,8.000002570118792e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,88,0,806,1332.3768479265445,3.17232582839653e-05,6398584.886995941,18393.681581561385,90.45967588128457,420.6348758860353,422.9322159816602,2.2973400956249024,0.0009229322159816602,-3.056243969875299e-07,8c1efce2933b73a93367f82279dbe46334b615729a889334fe6cec938b6b1994,4.200001058052294e-07,1.000000321264849e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,89,0,811,1332.3768483465446,3.1723258293965305e-05,6392593.146416686,18150.599346208906,89.85995163062957,422.9322159816602,425.2295560772851,2.2973400956249024,0.0009252295560772851,-3.056243969875309e-07,e7c48c498a0299d404ed207a20e67a47b6a9356033d83838683caebacf7f1946,5.040001269662753e-07,1.2000003855178187e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,90,0,817,1332.3768488505448,3.172325830596531e-05,6327292.839731676,24564.50810637976,104.53813102048754,425.2295560772851,427.52689617290997,2.2973400956249024,0.0009275268961729101,-3.0562439698753196e-07,31484f28b0400aa7c7fbaee7a01282e469ae38f64f099fdf84e306e0a156efeb,2.5200006348313764e-07,6.000001927589094e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,91,0,820,1332.3768491025448,3.172325831196531e-05,6324574.450794622,24260.295824979316,103.88880277621816,427.52689617290997,429.8242362685349,2.2973400956249024,0.0009298242362685349,-3.0562439698753297e-07,d22d7ebb26b8aa65aa68508fc03d68d9c40fb160dde48aaa6b88d01658f2e823,2.552886599005433e-06,6.078303686112355e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,92,0,830,1332.3768516554314,3.172325837274835e-05,6321799.665503238,23935.689942460365,103.19143943751622,429.8242362685349,440.6029525782696,10.778716309734751,0.0009406029525782696,-3.056243969875376e-07,d052736bc2d6a10af2a3ecdfb3cb83e5243874d3f8df1ff05291c82f2828f8c7,4.200001058052294e-07,1.000000321264849e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,93,0,835,1332.3768520754315,3.172325838274835e-05,6303491.872662377,22350.3768722971,99.71560317492154,440.6029525782696,442.9002926738945,2.2973400956249024,0.0009429002926738944,-3.056243969875387e-07,2f4ecd15eaf7394f7149c047674343ff7ceebdc300dae42d718bfc481b8fdf85,3.360000846441835e-07,8.000002570118792e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,94,0,839,1332.3768524114316,3.1723258390748354e-05,6296247.985414993,22027.150421733415,98.99194425320599,442.9002926738945,445.19763276951943,2.2973400956249024,0.0009451976327695196,-3.056243969875397e-07,0dee15b88b006970de892694b314163486f6a5d14d90b66666e3b6e9ff68839d,3.0338085252878955e-06,7.223353317396819e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,95,0,849,1332.3768554452402,3.172325846298189e-05,6296247.999751486,21665.25784387708,98.17538800475685,445.19763276951943,458.3146322712479,13.116999501728426,0.0009583146322712479,-3.056243969875454e-07,2fac58e143551960b4bc3ae3647d9863bc509852a0f8669b0e6e9b8deba120ac,3.360000846441835e-07,8.000002570118792e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,96,0,853,1332.3768557812402,3.172325847098189e-05,6234246.1093655545,21948.22676024962,98.81444018505972,458.3146322712479,460.61170642488804,2.2970741536401054,0.000960611706424888,-3.4057933432765925e-07,a3c66009bfe34f4fa028ad0f09f7ab7a04981e57c81718805516049546e45966,1.2925534065288957e-06,3.0775078666001043e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,97,0,863,1332.3768570737936,3.172325850175697e-05,6231979.00609756,21685.943763954903,98.22224559846555,460.61170642488804,466.26711356768817,5.655407142800185,0.000966267113567688,-4.266385510038593e-07,d618fea41bf777ca018169fae1ae7d18aa469dbd4cf974f3d2c0b33279733611,2.1127902982698288e-06,5.0304541348439313e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,98,0,873,1332.376859186584,3.172325855206151e-05,6224094.507579038,20270.473592046317,94.96261013077972,466.26711356768817,475.3321570519163,9.065043484228205,0.0009753321570519165,1.3902566352263587e-06,022c0c84c44572d5ce24a5d2860aea890dfe47ed34aa02b5b5805fe3b3b20eac,4.200001058052294e-07,1.000000321264849e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,99,0,878,1332.376859606584,3.172325856206151e-05,6210136.606472486,13696.684168389647,78.0599764754223,475.3321570519163,476.7914308711366,1.4592738192202148,0.0009767914308711366,-3.8408590089921886e-07,0db772eb57df518625ca90f1c82962e52585ca3f6c60021829dabfab1960bc98,1.8924436062661698e-06,4.505822256105352e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,100,0,888,1332.3768614990277,3.1723258607119735e-05,6208651.784432786,7625.926533644842,58.24612043361192,476.7914308711366,479.4534331748058,2.662002303669255,0.0009794534331748058,-8.334690887030686e-06,6494d8e02a9c72c9b2ffc28a75f74c6436ad13145d55a09bfda644bbb6a5f5e5,2.5200006348313764e-07,6.000001927589094e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,101,0,891,1332.3768617510277,3.172325861311974e-05,6275809.112117475,16247.640121116854,85.01897032015236,479.4534331748058,481.72926519842684,2.2758320236209406,0.0009817292651984268,-8.648315049408693e-06,b041e60f0f3c296922baa26474df430bf794f3b27eca0ddc270797be578845cb,1.6800004232209176e-07,4.000001285059396e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,102,0,893,1332.3768619190278,3.172325861711974e-05,6274302.249789765,16392.31252505718,85.39664485409621,481.72926519842684,484.00509722204765,2.2758320236209406,0.0009840050972220477,-8.9619392117867e-06,e5c27397a4a2ee2089a75be22a8729d170b32af4b74288d29632175020c5c24f,9.806285561353434e-07,2.3348293784475338e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,103,0,903,1332.3768628996563,3.172325864046803e-05,6272542.828045627,16599.407184296324,85.93438722621072,484.00509722204765,488.2644645114522,4.259367289404566,0.0009882644645114523,-9.482999046782901e-06,49f07b72fad6a09f9ff4ff83479bd997ac19695475a676ac5a9590ba7c57e425,2.5200006348313764e-07,6.000001927589094e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
